Miembros	O
creación	O
de	O
un	O
nuevo	O
marco	O
regulatorio	O
—que	O
incluye	O
la	O
Ley	O
y	O
sus	O
normas	O
complementarias—	O
,	O
así	O
como	O
la	O
aprobación	O
de	O
incentivos	O
y	O
garantías	O
,	O
y	O
la	O
consolidación	O
de	O
la	O
2018 - 2019	DATETIME
,	O
puerto	O
físico	O
y	O
facilitador	O
de	O
la	O
inversión	O
extranjera	O
.	O
Zona Especial de Desarrollo Mariel	LOC
aseguró	O
que	O
el	O
interés	O
de	O
buscar	O
el	O
capital	O
extranjero	O
para	O
contribuir	O
al	O
desarrollo	O
no	O
es	O
un	O
complemento	O
,	O
es	O
parte	O
esencial	O
de	O
la	O
estrategia	O
económica	O
del	O
país	O
,	O
con	O
base	O
en	O
los	O
Rivas Saavedra	PER
,	O
y	O
en	O
el	O
Lineamientos de la Política Económica y Social del PCC y la Revolución	LAW
.	O
Plan de Desarrollo 2030	LAW
tiene	O
atractivos	O
para	O
el	O
capital	O
extranjero	O
indiscutibles	O
y	O
sostenidos	O
,	O
aseveró	O
la	O
especialista	O
.	O
Resaltó	O
además	O
como	O
ventajas	O
esenciales	O
para	O
el	O
inversor	O
en	O
la	O
Isla	O
:	O
la	O
seguridad	O
ciudadana	O
y	O
estabilidad	O
política	O
del	O
país	O
,	O
con	O
una	O
idiosincrasia	O
y	O
cultura	O
muy	O
seductoras	O
.	O
 	O
Mencionó	O
como	O
tareas	O
pendientes	O
para	O
hacer	O
eficientes	O
las	O
negociaciones	O
con	O
capital	O
extranjero	O
:	O
la	O
capacitación	O
del	O
personal	O
que	O
intervienen	O
en	O
los	O
procesos	O
,	O
la	O
simplificación	O
de	O
la	O
documentación	O
,	O
agilizar	O
los	O
trámites	O
,	O
acortar	O
los	O
plazos	O
de	O
evaluación	O
y	O
aprobación	O
.	O
La	O
funcionaria	O
del	O
Cuba	ORG
aprovechó	O
la	O
oportunidad	O
para	O
solicitar	O
la	O
colaboración	O
de	O
los	O
Mincex	ORG
:	O
“	O
Ustedes	O
nos	O
pueden	O
ayudar	O
a	O
identificar	O
quién	O
demanda	O
preparación	O
,	O
no	O
solo	O
técnica	O
sino	O
política	O
,	O
porque	O
tenemos	O
que	O
aprender	O
a	O
decidir	O
,	O
defendiendo	O
siempre	O
los	O
intereses	O
del	O
país	O
”	O
.	O
A	O
diputados cubanos	NORP
entrará	O
en	O
funcionamiento	O
la	O
Ventanilla	O
Única	O
para	O
la	O
Inversión	O
Extranjera	O
fuera	O
de	O
la	O
inicios del próximo año	DATETIME
,	O
que	O
no	O
solo	O
será	O
para	O
inversionistas	O
extranjeros	O
,	O
sino	O
también	O
para	O
ofrecer	O
facilidades	O
a	O
los	O
nacionales	O
,	O
aclaró	O
.	O
 	O
La	O
Cartera	O
de	O
Oportunidades	O
no	O
es	O
solo	O
para	O
ZED Mariel	LOC
,	O
sino	O
para	O
todo	O
país	O
,	O
insistió	O
La Habana	GPE
.	O
“	O
Nos	O
interesa	O
mucho	O
que	O
cada	O
uno	O
de	O
los	O
diputados	O
observe	O
en	O
su	O
municipio	O
qué	O
proyecto	O
de	O
interés	O
internacional	O
está	O
presente	O
,	O
que	O
contribuya	O
al	O
control	O
y	O
fiscalización	O
de	O
su	O
implementación	O
,	O
que	O
nos	O
alerte	O
cuando	O
sea	O
necesario	O
.	O
Cada	O
cual	O
en	O
su	O
localidad	O
tiene	O
que	O
preocuparse	O
y	O
ocuparse	O
de	O
ello	O
”	O
.	O
El	O
presidente	O
Déborah	PER
destacó	O
que	O
,	O
en	O
las	O
visitas	O
gubernamentales	O
a	O
las	O
provincias	O
,	O
siempre	O
el	O
cubano	NORP
insiste	O
en	O
el	O
desarrollo	O
de	O
las	O
potencialidades	O
que	O
sean	O
atractivas	O
para	O
la	O
inversión	O
extranjera	O
a	O
nivel	O
local	O
.	O
¿	O
Por	O
qué	O
nosotros	O
vamos	O
a	O
la	O
inversión	O
extranjera	O
?	O
,	O
se	O
volvió	O
a	O
preguntar	O
el	O
presidente	O
Consejo de Ministros	ORG
este	O
cubano	NORP
.	O
“	O
Porque	O
necesitamos	O
capital	O
,	O
tecnología	O
,	O
conocimiento	O
para	O
el	O
crecimiento	O
económico	O
del	O
país	O
.	O
Pero	O
debe	O
haber	O
inversión	O
extranjera	O
en	O
sectores	O
claves	O
,	O
en	O
sectores	O
priorizados	O
que	O
están	O
muy	O
bien	O
definidos	O
en	O
la	O
Ley	O
,	O
y	O
siempre	O
defendiendo	O
soberanía	O
,	O
nunca	O
se	O
haría	O
nada	O
que	O
comprometa	O
la	O
independencia	O
del	O
país	O
”	O
.	O
miércoles	DATETIME
explicó	O
a	O
los	O
parlamentarios	O
,	O
con	O
claridad	O
absoluta	O
,	O
cómo	O
la	O
inversión	O
extranjera	O
puede	O
potenciar	O
el	O
desarrollo	O
en	O
Díaz - Canel	PER
y	O
cómo	O
todos	O
los	O
procesos	O
se	O
encadenan	O
.	O
El	O
presidente	O
se	O
refirió	O
al	O
sector	O
del	O
Turismo	O
,	O
“	O
donde	O
más	O
inversión	O
extranjera	O
hay	O
”	O
.	O
Comentó	O
además	O
que	O
el	O
turismo	O
no	O
es	O
enemigo	O
del	O
país	O
,	O
al	O
contrario	O
,	O
es	O
de	O
las	O
fuentes	O
de	O
ingresos	O
más	O
estables	O
que	O
tenemos	O
,	O
con	O
potencialidades	O
para	O
seguir	O
desarrollándola	O
.	O
“	O
Por	O
qué	O
una	O
parte	O
importante	O
de	O
las	O
medidas	O
que	O
ha	O
tomado	O
el	O
Gobierno	O
de	O
Cuba	GPE
.	O
para	O
arreciar	O
EE.UU	GPE
y	O
de	O
la	O
el bloqueo	EVENT
están	O
orientadas	O
a	O
limitarnos	O
el	O
turismo	O
,	O
a	O
impedir	O
que	O
vengan	O
los	O
Ley Helms - Burton	LAW
a	O
norteamericanos	NORP
,	O
a	O
presionar	O
a	O
las	O
agencias	O
de	O
viaje	O
,	O
porque	O
saben	O
que	O
nos	O
impactan	O
”	O
,	O
explicó	O
.	O
Sobre	O
el	O
propio	O
tema	O
,	O
Cuba	GPE
,	O
ministro	O
de	O
Turismo	O
,	O
dijo	O
que	O
hoy	O
el	O
país	O
cuenta	O
con	O
26	O
empresas	O
mixtas	O
en	O
el	O
sector	O
,	O
en	O
las	O
que	O
predominan	O
los	O
contratos	O
de	O
administración	O
y	O
comercialización	O
que	O
garantizan	O
la	O
soberanía	O
nacional	O
y	O
el	O
ingreso	O
de	O
divisas	O
.	O
Se	O
refirió	O
así	O
mismo	O
a	O
los	O
retos	O
en	O
materia	O
de	O
captación	O
de	O
nuevos	O
inversores	O
y	O
la	O
identificación	O
en	O
cada	O
territorio	O
de	O
nuevos	O
atractivos	O
turísticos	O
.	O
Entre	O
tanto	O
Manuel Marrero Cruz	PER
,	O
titular	O
de	O
Comercio	O
Interior	O
,	O
expresó	O
que	O
,	O
aunque	O
se	O
ha	O
avanzado	O
poco	O
en	O
el	O
organismo	O
que	O
dirige	O
,	O
ya	O
se	O
creó	O
la	O
sociedad	O
mercantil	O
que	O
permita	O
la	O
asociación	O
con	O
los	O
inversores	O
extranjeros	O
.	O
Adelantó	O
también	O
que	O
la	O
empresa	O
Betsy Velázquez	PER
firmó	O
contratos	O
con	O
usuarios	O
de	O
la	O
Gran Comercial	ORG
,	O
lo	O
que	O
le	O
permitirá	O
,	O
bajo	O
el	O
amparo	O
de	O
las	O
nuevas	O
prerrogativas	O
,	O
retener	O
el	O
50	O
%	O
de	O
las	O
divisas	O
libremente	O
convertibles	O
y	O
con	O
esto	O
sostener	O
su	O
infraestructura	O
de	O
almacenes	O
.	O
“	O
Tenemos	O
siete	O
proyectos	O
identificados	O
para	O
la	O
colaboración	O
.	O
Ya	O
diseñamos	O
un	O
proyecto	O
para	O
la	O
atención	O
a	O
las	O
personas	O
postradas	O
,	O
otro	O
apuesta	O
por	O
el	O
empaque	O
de	O
productos	O
secos	O
y	O
un	O
tercero	O
se	O
relaciona	O
con	O
la	O
canastilla	O
para	O
incorporarle	O
nuevos	O
implementos	O
”	O
,	O
precisó	O
.	O
Al	O
comentar	O
sobre	O
la	O
temática	O
,	O
Zona Especial de Desarrollo Mariel	LOC
,	O
ministro	O
de	O
Transporte	O
,	O
dijo	O
que	O
su	O
sector	O
tiene	O
6	O
negocios	O
que	O
comprenden	O
la	O
aviación	O
,	O
el	O
transporte	O
automotor	O
y	O
la	O
actividad	O
portuaria	O
;	O
mientras	O
que	O
se	O
trabaja	O
en	O
la	O
concesión	O
del	O
Eduardo Rodríguez Dávila	PER
,	O
y	O
en	O
un	O
proyecto	O
de	O
rehabilitación	O
de	O
las	O
líneas	O
férreas	O
.	O
A	O
tener	O
una	O
mirada	O
práctica	O
con	O
respecto	O
a	O
la	O
sustitución	O
de	O
importaciones	O
,	O
sobre	O
la	O
base	O
de	O
las	O
potencialidades	O
de	O
la	O
industria	O
nacional	O
con	O
productos	O
competitivos	O
y	O
de	O
calidad	O
,	O
fue	O
el	O
llamado	O
que	O
hizo	O
durante	O
esta	O
jornada	O
el	O
ministro	O
de	O
Economía	O
y	O
Planificación	O
(	O
aeropuerto José Martí	LOC
)	O
,	O
MEP	ORG
,	O
durante	O
los	O
debates	O
que	O
sostuvieron	O
los	O
diputados	O
de	O
la	O
comisión	O
de	O
Asuntos	O
Económicos	O
de	O
la	O
Alejandro Gil Fernández	PER
.	O
“	O
Hemos	O
estado	O
importado	O
por	O
encima	O
de	O
las	O
posibilidades	O
de	O
la	O
economía	O
.	O
Muestra	O
de	O
ello	O
son	O
los	O
altos	O
niveles	O
de	O
endeudamiento	O
que	O
tenemos	O
.	O
Hay	O
que	O
obligatoriamente	O
disminuir	O
este	O
indicador	O
y	O
que	O
eso	O
no	O
conduzca	O
a	O
una	O
contracción	O
económica	O
”	O
.	O
“	O
Muchas	O
veces	O
escuchamos	O
que	O
un	O
producto	O
sustituye	O
importaciones	O
;	O
sin	O
embargo	O
,	O
es	O
oportuno	O
preguntarnos	O
para	O
hablar	O
de	O
sustitución	O
efectiva	O
,	O
si	O
éste	O
tiene	O
calidad	O
y	O
precio	O
adecuado	O
en	O
comparación	O
con	O
el	O
mercado	O
internacional	O
”	O
,	O
sostuvo	O
.	O
Al	O
comentar	O
sobre	O
la	O
disponibilidad	O
monetaria	O
para	O
respaldar	O
a	O
la	O
industria	O
nacional	O
dijo	O
que	O
esta	O
tendrá	O
prioridad	O
.	O
“	O
En	O
ocasiones	O
sucede	O
que	O
no	O
llega	O
la	O
divisa	O
al	O
sector	O
empresarial	O
,	O
pero	O
los	O
organismos	O
exportadores	O
sí	O
la	O
tienen	O
y	O
prefieren	O
importar	O
los	O
bienes	O
.	O
Es	O
por	O
eso	O
que	O
hay	O
que	O
crear	O
las	O
condiciones	O
financieras	O
para	O
que	O
las	O
entidades	O
tengan	O
esa	O
posibilidad	O
”	O
.	O
Reconoció	O
que	O
,	O
en	O
las	O
condiciones	O
actuales	O
de	O
la	O
economía	O
,	O
matizada	O
por	O
la	O
dualidad	O
cambiaria	O
y	O
la	O
sobreevaluación	O
de	O
la	O
moneda	O
nacional	O
,	O
se	O
incentiva	O
la	O
mentalidad	O
importadora	O
.	O
“	O
Debemos	O
proteger	O
la	O
industria	O
nacional	O
,	O
la	O
cual	O
nos	O
da	O
soberanía	O
,	O
seguridad	O
y	O
genera	O
empleo	O
y	O
alto	O
valor	O
agregado	O
que	O
garantiza	O
una	O
buena	O
remuneración	O
para	O
nuestra	O
población	O
.	O
La	O
mentalidad	O
importadora	O
afecta	O
la	O
creatividad	O
y	O
limita	O
la	O
búsqueda	O
de	O
soluciones	O
”	O
,	O
sentenció	O
.	O
Demandó	O
en	O
este	O
sentido	O
respaldar	O
con	O
producciones	O
y	O
no	O
solo	O
con	O
voluntad	O
,	O
la	O
política	O
.	O
“	O
Hay	O
que	O
ponerle	O
rigor	O
a	O
la	O
producción	O
nacional	O
,	O
si	O
ponemos	O
dinero	O
en	O
la	O
industria	O
y	O
esta	O
no	O
cumple	O
,	O
no	O
hay	O
dinero	O
para	O
importar	O
”	O
.	O
Hizo	O
referencia	O
a	O
la	O
necesidad	O
de	O
lograr	O
encadenamientos	O
productivos	O
que	O
generen	O
sinergia	O
dentro	O
de	O
la	O
nación	O
,	O
en	O
consonancia	O
con	O
la	O
mirada	O
colectiva	O
que	O
impone	O
mayores	O
tasas	O
de	O
crecimiento	O
.	O
“	O
Estamos	O
buscando	O
que	O
una	O
parte	O
de	O
la	O
liquidez	O
que	O
se	O
genere	O
en	O
el	O
país	O
por	O
las	O
exportaciones	O
se	O
pueda	O
drenar	O
a	O
lo	O
interno	O
de	O
la	O
economía	O
.	O
Aspiramos	O
lograr	O
un	O
ciclo	O
en	O
el	O
que	O
se	O
le	O
pueda	O
pagar	O
al	O
productor	O
nacional	O
,	O
producir	O
,	O
reaprovisionar	O
y	O
volver	O
a	O
producir	O
.	O
Ejemplo	O
de	O
ello	O
es	O
el	O
Asamblea Nacional	ORG
o	O
la	O
propia	O
Ministerio del Turismo	ORG
”	O
,	O
comentó	O
.	O
“	O
Ese	O
es	O
el	O
debate	O
de	O
cara	O
al	O
plan	O
2020	O
:	O
Disminuir	O
importaciones	O
y	O
aumentar	O
la	O
producción	O
nacional	O
.	O
No	O
mirar	O
del	O
morro	O
pa	O
'	O
afuera	O
”	O
,	O
concluyó	O
.	O
Entendida	O
como	O
la	O
producción	O
de	O
bienes	O
y	O
servicios	O
que	O
pueden	O
realizarse	O
por	O
entidades	O
nacionales	O
,	O
“	O
con	O
calidad	O
aceptada	O
y	O
precios	O
competitivos	O
referente	O
a	O
la	O
divisa	O
y	O
que	O
garantiza	O
la	O
utilización	O
de	O
las	O
capacidades	O
existentes	O
y	O
disminuyen	O
su	O
compra	O
en	O
el	O
mercado	O
internacional	O
”	O
,	O
la	O
sustitución	O
de	O
importaciones	O
es	O
clave	O
hoy	O
en	O
la	O
economía	O
nacional	O
.	O
Al	O
decir	O
de	O
Zona Especial de Desarrollo Mariel	LOC
,	O
viceministra	O
del	O
Mara Ramos Lemus	PER
,	O
en	O
el	O
MEP	ORG
este	O
concepto	O
no	O
se	O
trabajó	O
en	O
las	O
indicaciones	O
metodológicas	O
para	O
la	O
elaboración	O
del	O
plan	O
,	O
hecho	O
que	O
limitó	O
su	O
efectividad	O
.	O
“	O
Preliminarmente	O
se	O
evaluó	O
las	O
capacidades	O
disponibles	O
en	O
las	O
industrias	O
,	O
las	O
demandas	O
recibidas	O
y	O
el	O
impacto	O
en	O
el	O
ahorro	O
en	O
USD	O
en	O
una	O
selección	O
de	O
bienes	O
.	O
Los	O
principales	O
destinos	O
de	O
los	O
productos	O
fueron	O
el	O
año 2019	DATETIME
y	O
las	O
tiendas	O
Ministerio del Turismo	ORG
y	O
Cimex	ORG
”	O
.	O
Según	O
informó	O
la	O
funcionaria	O
,	O
68	O
productos	O
fueron	O
seleccionados	O
para	O
este	O
cometido	O
en	O
el	O
año	O
,	O
sin	O
embargo	O
,	O
de	O
los	O
54	O
planificados	O
hasta	O
Caribe	ORG
,	O
solo	O
se	O
logró	O
cumplir	O
34	O
.	O
“	O
De	O
un	O
plan	O
de	O
ahorro	O
anual	O
de	O
183	O
millones	O
de	O
pesos	O
,	O
hasta	O
mayo	O
solo	O
se	O
han	O
ejecutado	O
41,4	O
millones	O
para	O
un	O
26	O
%	O
de	O
la	O
desagregación	O
del	O
plan	O
”	O
.	O
Explicó	O
que	O
para	O
las	O
mayo	DATETIME
se	O
planificó	O
la	O
entrega	O
por	O
la	O
industria	O
nacional	O
149	O
productos	O
genéricos	O
,	O
de	O
los	O
cuales	O
solo	O
se	O
cumplió	O
el	O
89	O
%	O
.	O
Ante	O
esta	O
situación	O
,	O
Cadenas de Tiendas Cimex y Caribe	ORG
,	O
esbozó	O
que	O
para	O
el	O
Ramos Lemus	PER
se	O
priorizará	O
la	O
asignación	O
de	O
recursos	O
financieros	O
y	O
materiales	O
a	O
la	O
industria	O
nacional	O
en	O
virtud	O
de	O
lograr	O
el	O
máximo	O
aprovechamiento	O
de	O
las	O
capacidades	O
existentes	O
,	O
se	O
incluirá	O
en	O
el	O
plan	O
de	O
la	O
economía	O
el	O
capítulo	O
de	O
sustitución	O
de	O
importaciones	O
,	O
a	O
la	O
vez	O
que	O
se	O
potenciará	O
la	O
año 2020	DATETIME
para	O
conocer	O
las	O
potencialidades	O
existentes	O
.	O
"	O
Nos	O
tomamos	O
la	O
seguridad	O
y	O
la	O
privacidad	O
de	O
nuestros	O
clientes	O
con	O
extrema	O
seriedad	O
.	O
Hemos	O
concluido	O
que	O
desactivar	O
la	O
aplicación	O
era	O
la	O
decisión	O
correcta	O
ya	O
que	O
este	O
error	O
de	O
software	O
podría	O
permitir	O
que	O
alguien	O
escuchase	O
sin	O
permiso	O
el	O
iPhone	O
de	O
otro	O
cliente	O
"	O
,	O
indicó	O
en	O
un	O
comunicado	O
.	O
La	O
empresa	O
,	O
que	O
aseguró	O
no	O
tener	O
constancia	O
de	O
que	O
nadie	O
haya	O
usado	O
la	O
	O
vulnerabilidad	O
para	O
espiar	O
conversaciones	O
ajenas	O
,	O
pidió	O
disculpas	O
a	O
los	O
usuarios	O
por	O
las	O
molestias	O
causadas	O
y	O
prometió	O
reactivar	O
la	O
función	O
de	O
walkie	O
-	O
talkie	O
"	O
tan	O
pronto	O
como	O
sea	O
posible	O
"	O
.	O
La	O
aplicación	O
de	O
walkie	O
-	O
talkie	O
fue	O
añadida	O
al	O
reloj	O
inteligente	O
en	O
septiembre	O
pasado	O
con	O
el	O
nuevo	O
sistema	O
operativo	O
Apple	ORG
5	O
y	O
permite	O
que	O
dos	O
usuarios	O
que	O
previamente	O
hayan	O
aceptado	O
sendas	O
invitaciones	O
puedan	O
enviar	O
y	O
recibir	O
mensajes	O
de	O
voz	O
al	O
pulsar	O
un	O
botón	O
para	O
hablar	O
,	O
tal	O
y	O
como	O
operan	O
los	O
walkie	O
-	O
talkies	O
tradicionales	O
.	O
watchOS	PRODUCT
,	O
la	O
firma	O
que	O
dirige	O
En enero	DATETIME
también	O
tuvo	O
que	O
desactivar	O
temporalmente	O
la	O
función	O
de	O
llamadas	O
de	O
grupo	O
en	O
el	O
Tim Cook	PER
mediante	O
FaceTime	O
(	O
la	O
modalidad	O
que	O
permite	O
videoconferencias	O
entre	O
más	O
de	O
dos	O
interlocutores	O
)	O
	O
al	O
haber	O
detectado	O
una	O
vulnerabilidad	O
similar	O
en	O
el	O
software	O
.	O
El	O
error	O
hacía	O
que	O
cuando	O
un	O
usuario	O
de	O
iPhone	PRODUCT
llamaba	O
a	O
otras	O
personas	O
en	O
el	O
modo	O
de	O
grupo	O
,	O
este	O
pudiese	O
escuchar	O
lo	O
que	O
se	O
estaba	O
diciendo	O
antes	O
de	O
que	O
los	O
participantes	O
en	O
la	O
conversación	O
le	O
aceptasen	O
.	O
En	O
esa	O
ocasión	O
,	O
fue	O
un	O
joven	O
de	O
14	O
años	O
de	O
iPhone	PRODUCT
(	O
Arizona	GPE
.	O
)	O
quien	O
descubrió	O
	O
el	O
error	O
cuando	O
llamó	O
a	O
unos	O
amigos	O
a	O
través	O
de	O
EE.UU	GPE
,	O
tras	O
lo	O
cual	O
su	O
madre	O
se	O
puso	O
en	O
contacto	O
con	O
la	O
empresa	O
,	O
y	O
FaceTime	PRODUCT
tardó	O
unos	O
días	O
hasta	O
volver	O
a	O
activar	O
el	O
servicio	O
Apple	ORG
.	O
En	O
un	O
encuentro	O
con	O
la	O
prensa	O
tras	O
la	O
sesión	O
de	O
la	O
,	O
Comisión de Relaciones Internacionales del Parlamento	ORG
,	O
director	O
general	O
para	O
Carlos Fernández de Cossío	PER
de	O
la	O
Cancillería	O
,	O
dijo	O
Estados Unidos	GPE
que	O
el	O
este lunes	DATETIME
ha	O
enrumbado	O
su	O
política	O
hacia	O
gobierno norteamericano	NORP
en	O
un	O
curso	O
de	O
hostilidad	O
que	O
busca	O
,	O
por	O
diferentes	O
vías	O
,	O
hacer	O
“	O
que	O
la	O
vida	O
del	O
cubano	O
se	O
haga	O
lo	O
más	O
dura	O
posible	O
”	O
y	O
,	O
a	O
la	O
vez	O
,	O
poner	O
obstáculos	O
al	O
apoyo	O
en	O
ese	O
país	O
a	O
una	O
relación	O
más	O
respetuosa	O
y	O
civilizada	O
entre	O
ambas	O
naciones	O
.	O
Cuba	GPE
dijo	O
haber	O
hablado	O
a	O
los	O
diputados	O
sobre	O
el	O
contexto	O
actual	O
de	O
las	O
relaciones	O
entre	O
Cossío	PER
y	O
Cuba	GPE
,	O
“	O
que	O
están	O
en	O
un	O
estado	O
que	O
no	O
se	O
puede	O
considerar	O
positivo	O
.	O
Basta	O
con	O
observar	O
las	O
declaraciones	O
cotidianas	O
de	O
quienes	O
tienen	O
responsabilidad	O
en	O
la	O
política	O
exterior	O
de	O
Estados Unidos	GPE
.	O
para	O
darse	O
cuenta	O
de	O
que	O
,	O
sobre	O
la	O
base	O
de	O
la	O
mentira	O
,	O
en	O
muchas	O
ocasiones	O
sobre	O
la	O
base	O
de	O
la	O
fabricación	O
de	O
pretextos	O
,	O
buscan	O
siempre	O
un	O
sentido	O
de	O
hostilidad	O
hacia	O
nuestro	O
país	O
”	O
.	O
El	O
director	O
general	O
para	O
EE.UU	GPE
de	O
la	O
Cancillería	O
señaló	O
que	O
el	O
pueblo	O
conoce	O
la	O
aplicación	O
de	O
medidas	O
adicionales	O
de	O
bloqueo	O
económico	O
,	O
“	O
con	O
lo	O
que	O
buscan	O
el	O
propósito	O
perseguido	O
durante	O
décadas	O
:	O
asfixiar	O
la	O
economía	O
cubana	O
,	O
causar	O
daño	O
al	O
nivel	O
de	O
vida	O
de	O
la	O
población	O
,	O
y	O
,	O
si	O
fuera	O
posible	O
,	O
afectar	O
los	O
financiamientos	O
que	O
requiere	O
Cuba	O
para	O
el	O
desarrollo	O
e	O
interrumpir	O
las	O
fuentes	O
de	O
suministros	O
para	O
la	O
economía	O
;	O
interrumpir	O
o	O
entorpecer	O
los	O
procesos	O
productivos	O
y	O
dañar	O
los	O
servicios	O
sociales	O
de	O
los	O
que	O
depende	O
la	O
población	O
…	O
En	O
resumen	O
,	O
que	O
la	O
vida	O
del	O
cubano	O
se	O
haga	O
lo	O
más	O
dura	O
posible	O
”	O
.	O
Se	O
trata	O
,	O
dijo	O
,	O
de	O
“	O
poner	O
obstáculos	O
a	O
las	O
transformaciones	O
que	O
está	O
llevando	O
a	O
cabo	O
el	O
país	O
con	O
el	O
propósito	O
de	O
alcanzar	O
un	O
desarrollo	O
socialista	O
,	O
próspero	O
y	O
sostenible	O
para	O
nuestra	O
población	O
,	O
cambiando	O
lo	O
que	O
tenga	O
que	O
ser	O
cambiado	O
,	O
como	O
dice	O
el	O
concepto	O
del	O
Comandante	O
en	O
Jefe	O
,	O
pero	O
,	O
además	O
,	O
sobre	O
la	O
base	O
del	O
diseño	O
que	O
nuestro	O
país	O
ya	O
ha	O
hecho	O
y	O
los	O
principios	O
que	O
ha	O
abrazado	O
en	O
su	O
conceptualización	O
del	O
modelo	O
socialista	O
”	O
.	O
Estados Unidos	GPE
precisó	O
que	O
,	O
hasta	O
el	O
momento	O
,	O
no	O
ha	O
tenido	O
éxito	O
ninguna	O
de	O
las	O
demandas	O
que	O
se	O
han	O
presentado	O
contra	O
algún	O
inversionista	O
extranjero	O
con	O
intereses	O
en	O
Cossío	PER
,	O
amparadas	O
en	O
la	O
Cuba	GPE
.	O
El	O
rechazo	O
a	O
la	O
Ley Helms - Burton	LAW
“	O
es	O
tan	O
viejo	O
como	O
la	O
propia	O
ley	O
,	O
que	O
se	O
aplica	O
en	O
su	O
totalidad	O
Helms - Burton	LAW
.	O
Desde	O
entonces	O
,	O
ha	O
habido	O
rechazo	O
de	O
la	O
comunidad	O
internacional	O
,	O
con	O
más	O
fuerza	O
en	O
aquellos	O
países	O
que	O
más	O
